Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,404,Kenya,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1006200,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,410,Rep. of Korea,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,166596,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,418,Lao People's Dem. Rep.,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,58175,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,422,Lebanon,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,274074,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,428,Latvia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,399,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,450,Madagascar,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,169454,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,454,Malawi,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,18194,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,458,Malaysia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,60254,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1490405,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,191146,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,857979,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,71549,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3791845,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,376,Israel,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,177691,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1859656,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,384,Côte d'Ivoire,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3410,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,388,Jamaica,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,89409,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,788,Tunisia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,19,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,792,Turkey,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,237602,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,800,Uganda,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,520406,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,804,Ukraine,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3196,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,807,TFYR of Macedonia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,15146,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,818,Egypt,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,14727,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,826,United Kingdom,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1310614,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,768,Togo,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,597,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,25462,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,752,Sweden,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,158742,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,757,Switzerland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1988956,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,760,Syria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2673,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,764,Thailand,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,222348,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,705,Slovenia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2180,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,710,South Africa,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,211470,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,724,Spain,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,402001,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2718629,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,620,Portugal,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,172622,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,642,Romania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3733,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,682,Saudi Arabia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,708,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,686,Senegal,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1168,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,694,Sierra Leone,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,30,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,699,India,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4431765,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,702,Singapore,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,30031,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,643,Russian Federation,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,21490,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,646,Rwanda,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,67848,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,659,Saint Kitts and Nevis,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,567,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,662,Saint Lucia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,824,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,887,Yemen,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4359,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,834,United Rep. of Tanzania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,144891,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,842,United States of America,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,41703942,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,784,United Arab Emirates,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,214388,,,0
HS,2016,201607,July 2016,2,0,1,Imports,124,Canada,,144,Sri Lanka,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,726112,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,4,Afghanistan,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,15991,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,8,Albania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,7985,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,12,Algeria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,330,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,32,Argentina,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,86157,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,36,Australia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,7187,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,132929154,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,40,Austria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,17910,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,50,Bangladesh,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4241,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,52,Barbados,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,181,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,56,Belgium,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,229,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,68,Bolivia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,25514,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,70,Bosnia Herzegovina,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,304,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,76,Brazil,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,14534837,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,100,Bulgaria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,5919,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,108,Burundi,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1037,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,124,Canada,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,345561,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,170,Colombia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,19873712,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,174,Comoros,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3219,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,178,Congo,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3802,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,180,Dem.Rep. of the Congo,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,84,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,188,Costa Rica,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1167038,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,191,Croatia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,14076,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,192,Cuba,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,31361,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,136,Cayman Isds,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,120,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,144,Sri Lanka,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,621113,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,152,Chile,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,92616,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,156,China,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4547498,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,208,Denmark,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4380,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,214,Dominican Rep.,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,91468,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,218,Ecuador,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,211668,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,222,El Salvador,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,609726,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,231,Ethiopia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2040647,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,242,Fiji,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,277,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,246,Finland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2090,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,251,France,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,98338,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,288,Ghana,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,610,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,300,Greece,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,122659,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,308,Grenada,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,208931,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,320,Guatemala,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,5707434,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,276,Germany,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,984733,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,332,Haiti,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,114,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,340,Honduras,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,636761,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,348,Hungary,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,38672,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,352,Iceland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,25,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,360,Indonesia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4260896,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,364,Iran,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,26186,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,372,Ireland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2900,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,376,Israel,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,235369,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,381,Italy,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4202380,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,388,Jamaica,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,34398,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,344,"China, Hong Kong SAR",,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,27214,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,392,Japan,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,516615,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,400,Jordan,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,7312,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,404,Kenya,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,987550,,,0
HS,2016,201609,September 2016,2,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,3,,,0
HS,2016,201609,September 2016,2,0,4,Re-imports,124,Canada,,124,Canada,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,3,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,410,Rep. of Korea,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,99023,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,418,Lao People's Dem. Rep.,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,101213,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,422,Lebanon,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,75230,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,440,Lithuania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,8415,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,450,Madagascar,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,75739,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,454,Malawi,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,93804,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,458,Malaysia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,54182,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,558,Nicaragua,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3196184,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,566,Nigeria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,47010,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,52,Barbados,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,9314,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,31737143,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,579,Norway,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1123,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,586,Pakistan,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,361110,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,591,Panama,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,28908,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,598,Papua New Guinea,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,310916,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,600,Paraguay,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,31,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,604,Peru,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,5515610,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,608,Philippines,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,116477,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,858,Uruguay,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,30703,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,887,Yemen,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4348,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,784,United Arab Emirates,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,128838,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,834,United Rep. of Tanzania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,22342,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,842,United States of America,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,42616193,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,484,Mexico,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1797556,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,490,"Other Asia, nes",,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,338720,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,504,Morocco,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,192878,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,524,Nepal,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,16900,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,528,Netherlands,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,118648,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,616,Poland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,190488,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,670,Saint Vincent and the Grenadines,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,14719,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,682,Saudi Arabia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3968,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,686,Senegal,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,972,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,688,Serbia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,19275,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,694,Sierra Leone,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,402,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,699,India,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,5119336,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,702,Singapore,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4674,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,704,Viet Nam,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3584239,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,705,Slovenia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,1299,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,192,Cuba,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,80,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,826,United Kingdom,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,29223,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,191168,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,764,Thailand,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,11320,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,757,Switzerland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,4212,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,616,Poland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,9526,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,666,Saint Pierre and Miquelon,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,7463,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,724,Spain,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,90383,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,642,Romania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,13222,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,608,Philippines,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,6771,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,842,United States of America,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,57042882,,,0
HS,2016,201610,October 2016,2,0,2,Exports,124,Canada,,784,United Arab Emirates,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,7912,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,710,South Africa,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,58019,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,724,Spain,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,542421,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,752,Sweden,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,382260,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,620,Portugal,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,154265,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,642,Romania,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,3730,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,643,Russian Federation,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2421,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,646,Rwanda,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,124437,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,659,Saint Kitts and Nevis,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,703,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,757,Switzerland,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,2775775,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,760,Syria,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,973,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,764,Thailand,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,120507,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,662,Saint Lucia,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,362,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,768,Togo,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,12,,,0
HS,2016,201609,September 2016,2,0,1,Imports,124,Canada,,780,Trinidad and Tobago,,,,,,,,,09,"Coffee, tea, mate and spices",0,,,,,,,,440,,,0
